id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
87	antônio henrique camilo ribeiro	-0.9049	0.2226	17	10	17	2	0	1	2022.5	0	0.5
88	antônio josé de sousa caminha	0.2879	0.3839	8	11	20	3	0	3	2023	0	1
90	antônio marcos esmeraldo bezerra	-0.7575	-0.6991	4	3	8	4	69	5.4238	2003.5	17.25	1.356
95	aroldo arévalo-pinedo	-0.2307	0.1631	5	33	96	41	310	32.9184	2014.9512	7.561	0.8029
99	aynaran oliveira de aguiar	0.1816	-0.2549	1	28	53	9	2	2.6519	2019.6667	0.2222	0.2947
104	barbara marques bianchini condessa	0.475	0.4331	7	8	16	2	0	0	2021.5	0	0
107	beatriz rodrigues santa rosa	0.3201	0.3564	8	11	20	3	0	3	2023	0	1
109	bianca barros dias	0.4195	-0.1856	1	10	26	6	15	14.8942	2021	2.5	2.4824
113	bruna araújo de moura	-0.0601	-0.2307	18	6	9	3	3	0.8127	2018	1	0.2709
116	bárbara catarina bastos de freitas	0.4699	-0.3569	1	24	46	9	31	33.4974	2021.4444	3.4444	3.7219
118	bárbara marques bianchini condessa	0.5683	0.3585	7	8	10	2	3	4.5556	2021	1.5	2.2778
122	camila da costa gomes	0.8062	-0.3916	13	16	30	3	0	3	2023	0	1
123	camila mariane silva soares	0.8717	-0.3067	13	17	23	2	0	2	2023	0	1
124	camila oliveira santos	0.482	-0.4694	1	6	12	2	2	2.0317	2021	1	1.0159
128	camilla silva lima	-0.185	0.3021	5	5	7	2	14	0.7	2006	7	0.35
129	carla c. c. ruivo	-0.227	-1.0603	10	7	12	2	53	2.8538	2004	26.5	1.4269
131	carla francisca de sousa vieira	-0.1329	0.6322	7	5	7	3	0	0	2020	0	0
134	carla rosalyn baca arévalo	0.0014	0.0851	5	6	18	3	0	0	2021	0	0
135	carlos a. rosa	-0.1688	-1.0983	10	7	12	2	53	2.8538	2004	26.5	1.4269
136	carlos alberto baca maldonado	-0.0592	0.0975	5	6	36	7	0	0	2020.5714	0	0
137	carlos alberto rodrigues	-0.2961	0.1855	8	6	12	2	0	0	2017	0	0
142	caroline roberta freitas pires	0.0173	-0.0196	3	23	31	8	2	2.1111	2020.25	0.25	0.2639
145	catarina francisca morais lima carvalhinho	0.8472	-0.2507	13	17	35	3	0	3	2023	0	1
146	cecília marques tenório pereira	0.1114	-0.1877	20	7	15	3	0	0	2020.6667	0	0
151	clarissa damiani	0.5034	-0.2255	1	29	55	9	19	32.7937	2021.6667	2.1111	3.6437
152	clarissa p. frizzo	0.36	0.688	2	6	12	2	7	0.8077	2012	3.5	0.4038
153	claudete regina alcalde	-1.2132	-0.1228	9	4	10	3	0	1	2005.3333	0	0.3333
154	claudia cristina auler dos santos amaral	0.8698	-0.3732	13	14	22	2	0	2	2023	0	1
156	clemilson antonio da silva	0.0333	-0.4863	14	5	5	2	0	0	2018	0	0
159	cláudia cristina auler do amaral santos	0.5643	0.1254	3	35	88	31	263	50.8281	2018.0323	8.4839	1.6396
160	cláudio m. soares	0.2441	-0.3089	1	30	99	17	11	10.763	2020.0588	0.6471	0.6331
169	cícero antônio sobreira fidélis	-0.932	0.1637	17	10	20	3	0	1	2022.3333	0	0.3333
180	danielle de bem luiz	0.3064	-0.4975	1	4	7	2	2	0.4343	2019.5	1	0.2172
183	danilo alves porto da silva lopes	-0.7809	-0.3588	4	5	7	2	0	0	2017	0	0
185	danilo josé machado de abreu	0.7786	0.0278	3	5	10	3	0	0	2020.6667	0	0
187	danylo bezerra mendes	0.1595	0.2506	2	15	53	11	56	24.4242	2020.9091	5.0909	2.2204
188	dark luzia dos santos neto	-0.1407	0.2415	8	13	19	3	0	1	2019	0	0.3333
197	dener alves de souza	0.1435	0.5362	2	4	8	2	0	0	2020	0	0
198	denise gomes alves	0.1879	-0.6019	14	7	11	3	0	0	2015.6667	0	0
200	deyla paula de oliveira	0.1631	0.1909	2	8	10	2	26	5.6465	2019	13	2.8232
201	dhayna oliveira sobral	0.0146	0.6933	7	5	6	2	0	0	2019.5	0	0
203	diana lopes da silva	0.289	-0.2055	1	22	34	5	4	2.2441	2020	0.8	0.4488
204	diana lopes silva	0.0055	-0.176	20	10	16	3	3	0.7297	2017.3333	1	0.2432
210	domingos tabajara de oliveira martins	-0.6238	0.0747	6	7	17	3	80	15.5501	2016.6667	26.6667	5.1834
211	donizete xavier da silva	-0.1058	0.4543	5	5	5	2	2	1.1852	2020.5	1	0.5926
214	douglas martins da costa	0.4857	-0.0296	3	7	8	2	1	0.5926	2020.5	0.5	0.2963
216	débora dos santos rodrigues	0.4646	-0.0921	3	20	24	3	0	0	2020	0	0
218	e. m. de oliveira	0.1941	-0.4137	1	23	30	5	2	0.4343	2018.6	0.4	0.0869
222	edenilson dos santos niculau	0.5254	0.4585	7	9	24	3	3	4.5556	2021.6667	1	1.5185
223	ederson de freitas orsolin	-0.2852	-0.7895	16	8	15	2	61	11.4019	2015	30.5	5.7009
229	eduarda pavan	-0.6075	0.1203	6	7	14	2	47	15.0082	2018	23.5	7.5041
230	eduardo andréa lemus erasmo	-0.6914	-0.5678	4	4	7	2	1	0.1277	2013	0.5	0.0638
232	eduardo frederico cabral de oliveira	0.2426	0.3597	8	10	15	2	0	2	2023	0	1
233	eduardo henrique santos guedes	-0.0936	-0.4579	10	8	10	3	0	0	2019.6667	0	0
235	eduardo ramirez asquieri	0.5837	-0.1699	1	7	9	3	1	11	2022.3333	0.3333	3.6667
236	eduardo s. g. mizubuti	-0.5899	1.3181	11	6	12	2	0	0	2009.5	0	0
237	eduardo sousa dos anjos	-0.314	0.3852	8	6	21	9	1	1.1333	2020	0.1111	0.1259
238	eduardo valério de barros vilas boas	0.5962	-0.1025	1	7	11	3	17	27.7566	2022.3333	5.6667	9.2522
240	edwin elard garcia‐rojas	-0.4581	0.9494	11	6	18	6	448	9.0656	2007.1667	74.6667	1.5109
243	elda s. silva	1.1126	0.426	12	8	14	3	33	11.6717	2020.3333	11	3.8906
244	elda sabino da silva	1.1825	0.2645	12	11	36	5	16	12.1799	2021	3.2	2.436
255	emerson adriano guarda	0.1573	0.3964	2	28	93	25	48	23.9744	2019.92	1.92	0.959
256	emerson fernandes marçal	-0.2265	0.8252	7	4	8	2	0	0	2021.5	0	0
260	erika suellen dos santos vieira	-0.2648	0.2299	8	9	15	3	0	0	2018	0	0
272	f. salvador	-1.2414	0.0922	9	4	8	2	2	1.3333	2009	1	0.6667
277	fabiana queiroz ferrua	0.3179	-0.6706	14	6	15	4	4	0.8116	2012	1	0.2029
278	fabiane fernandes da silva	0.0857	0.2485	2	10	20	4	11	3.3889	2021.5	2.75	0.8472
279	fabricia vieira silva	0.1379	0.5764	2	4	8	2	0	0	2020	0	0
280	fabriele de sousa ferraz	0.7669	-0.0254	3	7	13	4	0	0	2020.5	0	0
284	fabrício coutinho de paula-elias	0.742	0.2156	3	10	21	4	15	11.4286	2020.75	3.75	2.8571
290	fellipe camargo ferreira dias	-0.3194	0.2197	8	6	12	2	0	0	2017	0	0
295	fernanda elizabeth xidieh murr	-0.2306	0.1	5	3	7	5	224	17.2276	2006.2	44.8	3.4455
297	fernanda m. a. leal zimmer	0.525	0.4029	7	9	24	3	3	4.5556	2021.6667	1	1.5185
301	fernanda salamoni becker	0.3492	-0.195	1	16	18	2	0	0	2019	0	0
303	fernando barnabé cerqueira	-0.893	0.1179	17	12	21	3	0	1	2022	0	0.3333
304	fernando carlos pagnocca	-0.1966	-1.0061	10	8	27	6	223	17.1889	2001	37.1667	2.8648
309	flávia lucila tonani siqueira	-0.8814	-0.109	9	11	26	8	11	2.3628	2017.25	1.375	0.2954
310	flávio pedro dias barros	-0.3763	0.5445	15	4	7	2	0	1	2022	0	0.5
311	flávio santos silva	-0.3318	0.5085	15	8	18	7	0	1	2021.4286	0	0.1429
312	flávio sérgio aferri	-0.889	-0.2096	9	6	10	2	4	0.8687	2019	2	0.4343
