id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
638	karen silvério góis	-0.6202	0.5243	3	4	7	2	72	3.8068	2012.5	36	1.9034
641	karine dias gomes dos santos	-0.1645	-0.3296	17	4	5	2	2	0.2387	2020.5	1	0.1193
642	karla d. g. luz-agostinho	-0.5648	0.6035	3	6	8	2	22	6.1678	2018	11	3.0839
647	katya e. kovalenko	-0.4811	0.1127	6	4	5	2	35	3.9471	2015.5	17.5	1.9735
648	keith m. bayless	2.2019	0.219	12	2	4	2	2	0.2071	2012	1	0.1036
651	kellen lagares ferreira silva	-0.1129	-0.2256	17	21	38	17	14	2.9259	2021.3529	0.8235	0.1721
652	kelly cristine f. o. bessa	0.406	0.1093	8	5	10	2	0	0	2013	0	0
659	kieran a. monaghan	-0.8151	0.3447	20	5	18	5	87	12.1613	2016.2	17.4	2.4323
660	kirk o. winemiller	-0.3696	0.6103	1	15	18	2	259	12.6441	2012.5	129.5	6.3221
662	kleiton dias meireles	-0.0002	-0.2728	9	6	7	2	0	0	2021.5	0	0
664	kátia conceição	0.3731	-0.1298	5	14	31	5	123	7.0622	2009.6	24.6	1.4124
669	l. j. m. guimarães	-0.7487	-0.776	2	8	25	5	63	2.7896	2005.4	12.6	0.5579
670	l. m. prioli	-0.8225	0.5501	16	10	31	5	91	6.2826	2010.2	18.2	1.2565
671	l.c. gomes	-0.4362	0.8169	3	2	4	2	117	2.5843	2012.5	58.5	1.2922
687	laís almeida araújo	-0.126	-0.6583	14	3	6	2	6	3.0934	2021	3	1.5467
688	laís dos santos gonçalves	2.2691	0.0106	13	12	24	2	1	0.7857	2022	0.5	0.3929
689	laís ramos alves	-0.3265	-0.4796	6	7	8	3	5	0.3553	2016.6667	1.6667	0.1184
690	leandro castello	-0.4803	0.692	3	5	6	2	27	6.3074	2021	13.5	3.1537
691	leandro melo de sousa	-0.2084	0.4161	7	22	24	3	14	6.3249	2019	4.6667	2.1083
693	leandro vagno de souza	-0.7525	-0.7335	2	9	24	5	68	4.0058	2003.6	13.6	0.8012
699	leonardo cipriano nogueira	-0.2712	-0.3697	9	3	9	3	0	0	2020.3333	0	0
700	leonardo fernandes gomes	0.3947	-0.4193	10	4	8	2	27	4.8155	2020	13.5	2.4077
705	letícia brito de oliveira suarte	-0.1466	-0.2806	17	3	4	2	0	0	2022	0	0
707	lia pereira oliveira	2.1612	0.2446	12	2	5	3	0	0	2022.6667	0	0
708	lidiane andressa cavalcante uhlmann	-0.2805	-0.2511	6	7	7	2	3	0.358	2020	1.5	0.179
709	lidiane oliveira de souza	-0.0354	-0.317	4	7	18	4	14	1.4383	2015.5	3.5	0.3596
710	lidiane zito grund	0.3527	-0.006	5	8	15	2	11	1.0288	2017.5	5.5	0.5144
718	lucas adriano pachla	-0.4579	1.1185	19	5	13	3	11	5.1635	2020.3333	3.6667	1.7212
719	lucas barbosa e souza	0.0935	0.0023	4	9	10	4	7	0.4122	2018.75	1.75	0.1031
722	lucas da silva ribeiro	0.122	0.2571	24	2	4	2	1	0.7857	2022	0.5	0.3929
725	lucas koshy naoe	-0.5956	-0.6661	2	5	10	3	0	0	2011.3333	0	0
