id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
1074	patrick jack spencer	-0.0794	0.5257	1	1	2	2	4	1.8462	2018.5	2	0.9231
1082	patrícia santos lopes	0.3304	1.0252	5	11	21	3	25	2.1067	2012	8.3333	0.7022
1084	patrícia siqueira de melo rodrigues	-0.031	0.359	1	7	9	4	0	0	2020	0	0
1085	paula araújo catelani	-1.0004	-0.1141	15	9	39	10	36	9.5161	2018.6	3.6	0.9516
1087	paula benevides de morais	-0.0274	-0.2105	17	5	5	2	0	0	2008	0	0
1088	paula betina hartmann	-0.6389	-0.8033	19	6	13	3	9	6.0989	2021.3333	3	2.033
1090	paulo andreas buckup	-0.7269	0.0949	9	19	31	6	73	12.9115	2011	12.1667	2.1519
1091	paulo bretanha ribeiro	2.0272	-0.4191	3	2	4	2	24	0.8235	2007.5	12	0.4118
1092	paulo de marco júnior	-1.0275	-0.2557	14	18	35	2	0	0	2021	0	0
1093	paulo h. f. lucinda	-0.7603	0.1371	9	26	51	28	359	25.9671	2008.25	12.8214	0.9274
1095	paulo ricardo teixeira	-0.1664	-0.2469	11	5	11	3	2	0.2005	2016.6667	0.6667	0.0668
1099	paulo santos pompeu	-0.8589	-0.2752	2	49	115	13	874	79.9907	2017.5385	67.2308	6.1531
1103	pedro de podestà uchôa de aquino	-1.0076	-0.2805	14	18	35	2	0	0	2021	0	0
1106	pedro ismael da silva	-0.2477	0.5672	10	8	13	2	53	3.9192	2011.5	26.5	1.9596
1110	pedro sartori manoel	-0.5482	-0.4946	2	10	15	2	133	26.2947	2020	66.5	13.1473
1112	philip m. fearnside	-0.5932	-0.1861	2	34	54	6	300	36.1574	2018.6667	50	6.0262
1115	pietra sally biazussi montanuci	1.923	-0.448	3	4	5	2	1	4.75	2023	0.5	2.375
1116	pilar puebla	0.3532	0.8599	5	15	48	6	96	8.8022	2013	16	1.467
1122	priscila bezerra de souza	-0.134	-0.2232	11	10	29	9	20	20.5573	2018.5556	2.2222	2.2841
1123	priscila camelier	-0.7079	0.0202	9	16	18	3	24	9.2936	2020.6667	8	3.0979
1128	r. buschbacher	-0.1866	0.1558	7	3	6	2	1	0.4615	2019.5	0.5	0.2308
1129	r. h. l. disney	0.2272	-0.5817	12	2	4	3	5	1.5079	2009.6667	1.6667	0.5026
1131	r. s. panarari-antunes	-1.0128	0.0149	15	9	20	3	19	1.9063	2011.6667	6.3333	0.6354
1136	rafael boldrini	1.762	-0.348	3	5	9	4	16	4.3209	2019.25	4	1.0802
1139	rafael josé de oliveira	0.251	-0.0256	13	51	102	41	271	19.8235	2015.878	6.6098	0.4835
